school_code,latitude,longitude,school_class,operation_type,highschool_type,gender,foundation_date,address_by_law
S020000387,35.24103134,129.0816335,high,private,specialized,both,1995.10.30,2641010800
S020000389,35.1517106,129.0704528,high,private,specialized,female,1953.7.14,2623010200
S020000390,35.05129815,128.82948090000002,high,public,general,both,1974.1.5,2644011900
S020000391,35.16673931,129.10414790000002,high,private,general,female,1986.12.30,2650010400
S020000393,35.13733256,129.0552174,high,private,general,female,1954.9.1,2617010400
S020000394,35.20085268,129.0917674,high,public,general,male,1898-09-01,2626010300
S020000397,35.24660757,129.09721499999998,high,private,general,female,1895-10-15,2641010700
S020000399,35.21464589,129.0751981,high,public,specialized,both,1973.11.20,2626010800
S020000400,35.19382945,129.0100284,high,private,general,female,1972.12.29,2632010500
S020000402,35.12159922,129.1007162,high,private,specialized,both,1977.12.16,2629010800
S020000406,35.09340085,128.9857039,high,private,general,male,1951.9.21,2638010100
S020000407,35.09281305,128.98838659999998,high,private,specialized,both,1963.1.14,2638010100
S020000409,35.16600974,129.071301,high,private,specialized,male,1966.11.17,2623010200
S020000410,35.1977784,129.050703,high,private,general,male,1974.1.5,2626010900
S020000411,35.10097077,129.03126029999999,high,private,general,female,1919.5.26,2611013500
S020000412,35.14467757,129.08712759999997,high,private,general,male,1980.1.24,2629010600
S020000415,35.1700224,129.0781739,high,private,specialized,both,1973.6.20,2623010100
S020000416,35.20189122,129.0340502,high,public,general,both,1999.12.30,2632010300
S020000418,35.14500695,129.07423070000002,high,public,general,female,1983.1.10,2629010900
S020000421,35.13272169,129.0679652,high,private,general,male,1952.10.5,2629010900
S020000424,35.21588767,128.9829292,high,public,general,both,1979.11.21,2644010100
S020000429,35.12091394,129.0361331,high,public,general,male,1913.3.10,2617010100
S020000432,35.13041893,129.08748889999998,high,public,specialized,both,1924.5.5,2629010600
S020000435,35.16718451,129.02291540000002,high,public,objective,both,1998.3.1,2623010900
S020000438,35.06988825,129.06545459999998,high,public,autonomous,male,1954.4.4,2620012100
S020000440,35.17823254,129.101259,high,public,general,male,1984.12.17,2650010100
S020000441,35.17728656,128.9559364,high,private,general,male,1984.12.17,2644010200
S020000444,35.15299515,129.0704973,high,private,general,male,1953.4.20,2623010200
S020000445,35.15104134,129.0691908,high,private,general,male,1952.7.3,2623010200
S020000446,35.14586892,129.10556,high,public,general,female,1967.1.14,2650010500
S020000447,35.12017613,129.1169347,high,public,objective,both,1973.11.28,2629010700
S020000448,35.10871851,129.03211570000002,high,private,specialized,both,1954.3.24,2611011900
S020000450,35.18841821,128.9034374,high,public,specialized,both,1970.3.26,2644010800
S020000453,35.11340207,129.0217196,high,public,general,female,1983.1.20,2614010200
S020000459,35.11200119,128.9688651,high,public,autonomous,female,1945.10.1,2638010300
S020000461,35.16895011,129.09653290000003,high,private,specialized,female,1953.11.13,2650010100
S020000462,35.084795299999996,129.0451593,high,public,specialized,both,1954.9.10,2620011400
S020000463,35.24633928,129.0968352,high,private,objective,both,1985.12.30,2641010900
S020000464,35.1833278,129.0976341,high,private,objective,both,1985.1.19,2647010200
S020000467,35.07595334,128.96356310000002,high,public,objective,male,1994.11.11,2638010500
S020000468,35.31859620000001,129.2367207,high,public,general,both,1974.1.5,2671025321
S020000469,35.21531552,129.0724772,high,public,specialized,both,1938.3.1,2626010800
S020000470,35.17679227,129.0647295,high,private,specialized,both,1950.6.26,2623010100
S020000471,35.13110378,129.0679722,high,private,specialized,both,1954.1.27,2629010900
S020000472,35.22347712,129.0923057,high,private,specialized,both,1972.1.14,2641010900
S020000473,35.0826421,129.02239699999998,high,private,specialized,both,1966.11.26,2614012300
S020000475,35.19706996,128.99837490000002,high,public,general,both,1955.7.1,2632010500
S020000478,35.13899757,129.0786353,high,public,autonomous,male,1972.12.26,2629010600
S020000479,35.20761127,129.0795199,high,public,general,female,1972.6.7,2626010700
S020000482,35.17915135,129.0551514,high,public,autonomous,male,1967.10.5,2623010700
S020000483,35.16869816,129.0752223,high,private,general,female,1972.12.29,2623010100
S020000484,35.16996355,129.0725836,high,public,specialized,female,1954.9.21,2623010100
S020000485,35.07173211,129.0651323,high,public,objective,both,1975.11.14,2620012100
S020000486,35.12095428,129.0335508,high,private,specialized,both,1965.2.24,2617000000
S020000489,35.14667056,129.071275,high,private,general,both,1974.2.22,2629010900
S020000490,35.09131792,129.0015624,high,private,objective,both,1994.9.16,2638010800
S020000492,35.09094108,129.0015844,high,private,specialized,both,1992.6.30,2638010800
S020000493,35.17375897,129.1798193,high,public,general,both,1997.1.13,2635010700
S020000494,35.25554187,129.1035399,high,private,general,male,1963.9.15,2641010700
S020000495,35.25479953,129.1035365,high,private,general,female,1996.2.16,2641010700
S020000496,35.25499875,129.10264080000002,high,private,objective,both,1998.9.19,2641010700
S020000497,35.20328924,129.0562836,high,public,general,both,1983.1.20,2626010900
S020000498,35.19665821,129.0520547,high,private,general,female,1986.12.22,2626010900
S020000499,35.09411242,128.9985278,high,private,general,female,1954.3.5,2638010800
S020000503,35.17266864,128.99284939999998,high,public,specialized,both,1996.3.1,2653010300
S020000508,35.19352253,129.0061416,high,private,general,male,1978.5.31,2632010500
S020000509,35.16696239,129.07194429999998,high,private,general,female,1964.3.5,2623010100
S020000510,35.22546248,129.1558344,high,private,specialized,both,1973.6.20,2635010100
S020000511,35.08881392,128.9790734,high,private,general,female,1986.5.1,2638010400
S020000512,35.12839696,129.0820024,high,private,general,both,1960.3.31,2629011000
S020000517,35.17159456,129.1675098,high,public,general,both,1997.12.24,2635010700
S020000521,35.17754953,129.170654,high,public,general,both,1997.1.13,2635010700
S020000522,35.16917158,129.0741918,high,private,general,male,1987.1.12,2623010100
S020000524,35.07313818,129.06617250000002,high,public,autonomous,female,1975.11.14,2620012100
S020000527,35.11547467,129.1064972,high,private,general,female,1989.5.17,2629010700
S020000529,35.21411312,129.0949469,high,private,general,male,1982.11.8,2626010100
S020000530,35.1942251,129.07826310000002,high,private,general,both,1964.12.12,2647010100
S020000532,35.31493829,129.2407786,high,private,general,both,1988.11.10,2671025321
S020000535,35.14510619,129.0133695,high,public,autonomous,female,1981.11.25,2653010600
S020000536,35.19405204,129.0783008,high,private,specialized,both,2002.3.1,2647010100
S020000537,35.24337608,129.0980641,high,private,general,male,1989.11.25,2641010900
S020000539,35.20232667,129.11001629999998,high,public,general,male,1984.12.17,2626010100
S020000542,35.20510793,129.0964667,high,private,general,female,1984.12.17,2626010100
S020000545,35.08155149,129.04198290000002,high,private,specialized,both,1972.12.26,2620011100
S020002002,35.16846038,128.9858848,high,public,autonomous,male,2007.9.5,2653010300
S020000546,35.16569857,129.1448223,high,private,specialized,female,1969.3.6,2635010500
S020000549,35.09311233,128.9906091,high,private,general,male,1948.4.8,2638010100
S020000550,35.17225422,129.1629757,high,private,autonomous,male,1980.1.24,2635010500
S020000551,35.16727783,129.1444154,high,public,specialized,male,1975.2.24,2635010500
S020000552,35.17046272,129.15787269999998,high,private,specialized,both,1972.12.29,2635010500
S020000553,35.17006133,129.1535118,high,private,general,female,1981.11.25,2635010500
S020000556,35.10930086,129.0255815,high,private,general,male,1955.3.29,2611012000
S020000557,35.20303664,129.1111676,high,private,general,female,1955.4.5,2626010100
S020000558,35.23938266,129.010802,high,public,general,both,2002.3.1,2632010200
S020001836,35.2443532,129.0121744,high,public,general,both,2003.3.1,2632010100
S020001847,35.26321951,129.0832409,high,public,objective,both,2003.3.1,2641010700
S020001851,35.12981258,129.11535020000002,high,public,general,both,2003.3.1,2629010700
S020001868,35.20314404,129.126373,high,public,general,both,2004.3.1,2635010300
S020001877,35.16566125,129.1447463,high,private,objective,female,2004.3.1,2635010500
S020001907,35.17734656,129.0914373,high,public,autonomous,both,2005.10.15,2647010200
S020001908,35.16437,129.1370588,high,public,general,both,2006.3.1,2635010500
S020001999,35.24460077,129.0244175,high,public,general,female,2007.10.31,2632010200
S020002000,35.17659608,129.1275569,high,public,general,male,2007.8.24,2635010400
S020002005,35.08034303,128.9000754,high,public,general,both,2009.3.1,2644010400
S020002008,35.32797431,129.16682350000002,high,public,general,both,2009.3.1,2671025628
S020002070,35.3220883,129.1705813,high,public,general,both,2015.3.1,2671025628
S020002096,35.11652195,128.9889506,high,public,objective,both,2011.5.2,2638010200
